Year,Nationality,Placement State,Placement City,Value
2017,Somalia,Virginia,Richmond,11
2017,Somalia,Virginia,Roanoke,13
2017,Somalia,Washington,Kennewick,15
2017,Somalia,Washington,Kent,6
2017,Somalia,Washington,Renton,1
2017,Somalia,Washington,Richland,3
2017,Somalia,Washington,Seatac,2
2017,Somalia,Washington,Seattle,32
2017,Somalia,Washington,Spokane,6
2017,Somalia,Washington,Tukwila,7
2017,Somalia,Wisconsin,Barron,13
2017,Somalia,Wisconsin,Green Bay,5
2017,Somalia,Wisconsin,Milwaukee,50
2017,Somalia,Wisconsin,Sheboygan,23
2017,Sri Lanka (Ceylon),California,Santa Clara,3
2017,Sri Lanka (Ceylon),Kentucky,Louisville,2
2017,Sri Lanka (Ceylon),Oregon,Portland,1
2017,Sri Lanka (Ceylon),Texas,Dallas,3
2017,Sudan,Alabama,Mobile,6
2017,Sudan,Arizona,Phoenix,18
2017,Sudan,Arizona,Tucson,9
2017,Sudan,California,Oakland,2
2017,Sudan,California,San Diego,2
2017,Sudan,Colorado,Lakewood,1
2017,Sudan,Connecticut,New Haven,2
2017,Sudan,Florida,Clearwater,3
2017,Sudan,Florida,Jacksonville,8
2017,Sudan,Florida,Tampa,6
2017,Sudan,Georgia,Atlanta,1
2017,Sudan,Georgia,Clarkston,7
2017,Sudan,Georgia,Stone Mountain,6
2017,Sudan,Idaho,Twin Falls,20
2017,Sudan,Illinois,Carol Stream,12
2017,Sudan,Illinois,Chicago,9
2017,Sudan,Illinois,West Chicago,1
2017,Sudan,Indiana,Indianapolis,12
2017,Sudan,Iowa,Des Moines,51
2017,Sudan,Kansas,Garden City,11
2017,Sudan,Kansas,Kansas City,6
2017,Sudan,Kansas,Wichita,17
2017,Sudan,Kentucky,Louisville,7
2017,Sudan,Maine,Portland,1
2017,Sudan,Maryland,Baltimore,15
2017,Sudan,Maryland,Riverdale,4
2017,Sudan,Massachusetts,Boston,1
2017,Sudan,Massachusetts,Dorchester,5
2017,Sudan,Massachusetts,South Boston,1
2017,Sudan,Massachusetts,Springfield,3
2017,Sudan,Massachusetts,Westfield,4
2017,Sudan,Massachusetts,Worcester,3
2017,Sudan,Michigan,Grand Rapids,8
2017,Sudan,Michigan,Lansing,9
2017,Sudan,Minnesota,Richfield,9
2017,Sudan,Minnesota,Rochester,4
2017,Sudan,Missouri,Kansas City,42
2017,Sudan,Missouri,Saint Louis,27
2017,Sudan,Nebraska,Lexington,4
2017,Sudan,Nebraska,Lincoln,7
2017,Sudan,Nebraska,Omaha,24
2017,Sudan,Nevada,Las Vegas,13
2017,Sudan,New Hampshire,Concord,2
2017,Sudan,New Jersey,Elizabeth,3
2017,Sudan,New York,Buffalo,15
2017,Sudan,New York,Syracuse,6
2017,Sudan,New York,Utica,10
2017,Sudan,North Carolina,Charlotte,4
2017,Sudan,North Carolina,Durham,6
2017,Sudan,North Carolina,Greensboro,7
2017,Sudan,North Carolina,High Point,8
2017,Sudan,North Carolina,Raleigh,1
2017,Sudan,North Dakota,Fargo,4
2017,Sudan,Ohio,Cleveland,26
2017,Sudan,Ohio,Columbus,2
2017,Sudan,Oregon,Hillsboro,1
2017,Sudan,Oregon,Portland,7
2017,Sudan,Pennsylvania,Allentown,11
2017,Sudan,Pennsylvania,Chester,2
2017,Sudan,Pennsylvania,Erie,3
2017,Sudan,Pennsylvania,Harrisburg,2
2017,Sudan,Pennsylvania,Lancaster,1
2017,Sudan,Pennsylvania,Philadelphia,3
2017,Sudan,Pennsylvania,Pittsburgh,6
2017,Sudan,Pennsylvania,Scranton,9
2017,Sudan,South Dakota,Sioux Falls,4
2017,Sudan,Tennessee,Chattanooga,4
2017,Sudan,Tennessee,Nashville,2
2017,Sudan,Texas,Dallas,1
2017,Sudan,Texas,Fort Worth,12
2017,Sudan,Texas,Houston,22
2017,Sudan,Utah,Salt Lake City,6
2017,Sudan,Vermont,Burlington,1
2017,Sudan,Virginia,Harrisonburg,7
2017,Sudan,Virginia,Richmond,11
2017,Sudan,Virginia,Roanoke,4
2017,Sudan,Washington,Kennewick,4
2017,Sudan,Washington,Kent,3
2017,Sudan,Washington,Spokane,20
2017,Sudan,Wisconsin,Milwaukee,1
2017,Sudan,Wisconsin,Oshkosh,10
2017,Sweden,Illinois,Chicago,1
2017,Syria,Arizona,Glendale,32
2017,Syria,Arizona,Phoenix,34
2017,Syria,Arizona,Tucson,52
2017,Syria,California,Anaheim,24
2017,Syria,California,Camarillo,4
2017,Syria,California,Canyon Country,1
2017,Syria,California,Duarte,8
2017,Syria,California,Glendale,22
2017,Syria,California,Highland,1
2017,Syria,California,Los Angeles,7
2017,Syria,California,Modesto,3
2017,Syria,California,Montebello,5
2017,Syria,California,Moorpark,1
2017,Syria,California,Northridge,4
2017,Syria,California,Oakland,9
2017,Syria,California,Pomona,2
2017,Syria,California,Porterville,1
2017,Syria,California,Sacramento,58
2017,Syria,California,San Bruno,1
2017,Syria,California,San Diego,93
2017,Syria,California,San Jose,1
2017,Syria,California,Turlock,19
2017,Syria,California,Victorville,3
2017,Syria,California,Walnut Creek,4
2017,Syria,Colorado,Denver,31
2017,Syria,Colorado,Lakewood,43
2017,Syria,Connecticut,Brookfield,5
2017,Syria,Connecticut,Gales Ferry,5
2017,Syria,Connecticut,Hartford,17
2017,Syria,Connecticut,New Britain,3
2017,Syria,Connecticut,New Haven,51
2017,Syria,Connecticut,Stratford,5
2017,Syria,Connecticut,Trumbull,5
2017,Syria,Delaware,Wilmington,3
2017,Syria,Florida,Clearwater,24
2017,Syria,Florida,Jacksonville,11
2017,Syria,Florida,Lynn Haven,6
2017,Syria,Florida,Miami,27
2017,Syria,Florida,Orlando,16
2017,Syria,Florida,Saint Johns,4
2017,Syria,Florida,Tallahassee,5
2017,Syria,Florida,Tampa,103
2017,Syria,Georgia,Atlanta,43
2017,Syria,Georgia,Clarkston,11
2017,Syria,Georgia,Stone Mountain,20
2017,Syria,Idaho,Boise,34
2017,Syria,Illinois,Aurora,16
2017,Syria,Illinois,Chicago,132
2017,Syria,Illinois,Hanover Park,1
2017,Syria,Illinois,Rockford,15
2017,Syria,Indiana,Crown Point,2
2017,Syria,Indiana,Indianapolis,46
2017,Syria,Iowa,Des Moines,6
2017,Syria,Kansas,Overland Park,4
2017,Syria,Kentucky,Lexington,15
2017,Syria,Kentucky,Louisville,64
2017,Syria,Louisiana,Baton Rouge,2
2017,Syria,Louisiana,Kenner,4
2017,Syria,Louisiana,New Orleans,11
2017,Syria,Maine,South Portland,1
2017,Syria,Maryland,Baltimore,31
2017,Syria,Maryland,Glen Burnie,5
2017,Syria,Maryland,Hyattsville,9
2017,Syria,Maryland,Riverdale,3
2017,Syria,Maryland,Silver Spring,17
2017,Syria,Massachusetts,Foxborough,1
2017,Syria,Massachusetts,Framingham,31
2017,Syria,Massachusetts,Lowell,8
2017,Syria,Massachusetts,Springfield,12
2017,Syria,Massachusetts,Worcester,16
2017,Syria,Michigan,Ann Arbor,33
2017,Syria,Michigan,Battle Creek,40
2017,Syria,Michigan,Clinton Township,62
2017,Syria,Michigan,Dearborn,38
2017,Syria,Michigan,Dearborn Heights,7
2017,Syria,Michigan,Grand Rapids,7
2017,Syria,Michigan,Hamtramck,5
2017,Syria,Michigan,Pontiac,5
2017,Syria,Michigan,Roseville,4
2017,Syria,Michigan,Troy,93
2017,Syria,Minnesota,Minneapolis,7
2017,Syria,Minnesota,Rochester,3
2017,Syria,Missouri,Kansas City,27
2017,Syria,Missouri,Saint Louis,46
2017,Syria,Montana,Missoula,13
2017,Syria,Nebraska,Lincoln,2
2017,Syria,Nebraska,Omaha,34
2017,Syria,Nevada,Las Vegas,21
2017,Syria,New Jersey,Bellmawr,5
2017,Syria,New Jersey,Camden,11
2017,Syria,New Jersey,Edgewater,3
2017,Syria,New Jersey,Elizabeth,39
2017,Syria,New Jersey,Highland Park,8
2017,Syria,New Jersey,Jersey City,12
2017,Syria,New Jersey,North Haledon,1
2017,Syria,New Jersey,Paterson,6
2017,Syria,New York,Albany,39
2017,Syria,New York,Bronx,7
2017,Syria,New York,Brooklyn,4
2017,Syria,New York,Buffalo,79
2017,Syria,New York,New York,2
2017,Syria,New York,Rochester,17
2017,Syria,New York,Staten Island,6
2017,Syria,New York,Syracuse,75
2017,Syria,New York,Utica,14
2017,Syria,New York,White Plains,5
2017,Syria,North Carolina,Charlotte,44
2017,Syria,North Carolina,Durham,31
2017,Syria,North Carolina,Fayetteville,1
2017,Syria,North Carolina,Greensboro,11
2017,Syria,North Carolina,High Point,5
2017,Syria,North Carolina,New Bern,6
2017,Syria,North Carolina,Raleigh,26
2017,Syria,North Carolina,Winston-Salem,10
2017,Syria,Ohio,Akron,34
2017,Syria,Ohio,Avon Lake,5
2017,Syria,Ohio,Cincinnati,24
2017,Syria,Ohio,Cleveland,24
2017,Syria,Ohio,Cleveland Heights,15
2017,Syria,Ohio,Columbus,42
2017,Syria,Ohio,Mason,3
2017,Syria,Ohio,Miamisburg,2
2017,Syria,Ohio,Toledo,18
2017,Syria,Oklahoma,Edmond,1
2017,Syria,Oklahoma,Tulsa,9
2017,Syria,Oregon,Portland,20
2017,Syria,Pennsylvania,Allentown,9
2017,Syria,Pennsylvania,Erie,64
2017,Syria,Pennsylvania,Harrisburg,12
2017,Syria,Pennsylvania,Horsham,5
2017,Syria,Pennsylvania,Lancaster,15
2017,Syria,Pennsylvania,Philadelphia,44
2017,Syria,Pennsylvania,Pittsburgh,12
2017,Syria,Rhode Island,Cranston,6
2017,Syria,Rhode Island,Providence,17
2017,Syria,Tennessee,Memphis,17
2017,Syria,Tennessee,Nashville,16
2017,Syria,Texas,Arlington,15
2017,Syria,Texas,Austin,16
2017,Syria,Texas,Dallas,62
2017,Syria,Texas,Fort Worth,40
2017,Syria,Texas,Houston,69
2017,Syria,Texas,Richardson,5
2017,Syria,Texas,San Antonio,1
2017,Syria,Texas,Spring,2
2017,Syria,Utah,Millcreek,5
2017,Syria,Utah,Salt Lake City,9
2017,Syria,Vermont,Rutland,14
2017,Syria,Virginia,Charlottesville,9
2017,Syria,Virginia,Falls Church,22
2017,Syria,Virginia,Harrisonburg,3
2017,Syria,Virginia,Newport News,5
2017,Syria,Virginia,Richmond,12
2017,Syria,Virginia,Roanoke,7
2017,Syria,Washington,Kennewick,9
2017,Syria,Washington,Seattle,7
2017,Syria,Washington,Spokane,13
2017,Syria,West Virginia,Hurricane,1
2017,Syria,Wisconsin,Madison,7
2017,Syria,Wisconsin,Milwaukee,29
2017,Syria,Wisconsin,Oshkosh,12
2017,Syria,Wisconsin,Sheboygan,9
2017,Tanzania,Ohio,Cleveland,1
2017,Thailand,Georgia,Decatur,3
2017,Tibet,New York,Corona,2
2017,Togo,Illinois,Chicago,1
2017,Tunisia,Virginia,Harrisonburg,1
2017,Turkey,Georgia,Clarkston,1
2017,Uganda,Arizona,Phoenix,4
2017,Uganda,California,Walnut Creek,7
2017,Uganda,Colorado,Denver,1
2017,Uganda,Georgia,Stone Mountain,3
2017,Uganda,Illinois,Chicago,6
2017,Uganda,Maryland,College Park,1
2017,Uganda,Massachusetts,Boston,1
2017,Uganda,Massachusetts,Norwood,1
2017,Uganda,Massachusetts,South Boston,1
2017,Uganda,New Jersey,Camden,1
2017,Uganda,New York,Albany,2
2017,Uganda,New York,Buffalo,1
2017,Uganda,New York,Syracuse,1
2017,Uganda,Ohio,Columbus,12
2017,Uganda,Pennsylvania,Philadelphia,1
2017,Uganda,Utah,Salt Lake City,1
2017,Ukraine,Alabama,Huntsville,3
2017,Ukraine,Alaska,Anchorage,3
2017,Ukraine,Alaska,Wasilla,37
2017,Ukraine,California,Antelope,53
2017,Ukraine,California,Carmichael,5
2017,Ukraine,California,Citrus Heights,52
2017,Ukraine,California,Clovis,6
2017,Ukraine,California,Elverta,8
2017,Ukraine,California,Fair Oaks,17
2017,Ukraine,California,Glendale,9
2017,Ukraine,California,Los Angeles,7
2017,Ukraine,California,Los Gatos,7
2017,Ukraine,California,Modesto,7
2017,Ukraine,California,North Highlands,66
2017,Ukraine,California,Oakland,4
2017,Ukraine,California,Rancho Cordova,35
2017,Ukraine,California,Rio Linda,5
2017,Ukraine,California,Roseville,29
2017,Ukraine,California,Sacramento,208
2017,Ukraine,California,San Francisco,1
2017,Ukraine,California,San Marcos,4
2017,Ukraine,California,Walnut Creek,1
2017,Ukraine,California,West Sacramento,6
2017,Ukraine,Colorado,Colorado Springs,3
2017,Ukraine,Colorado,Denver,9
2017,Ukraine,Delaware,Wilmington,4
2017,Ukraine,Florida,Englewood,4
2017,Ukraine,Florida,Jacksonville,34
2017,Ukraine,Florida,North Port,21
2017,Ukraine,Florida,Palm Coast,4
2017,Ukraine,Florida,Port Charlotte,1
2017,Ukraine,Florida,Sarasota,10
2017,Ukraine,Georgia,Alpharetta,7
2017,Ukraine,Georgia,Atlanta,7
2017,Ukraine,Georgia,Lawrenceville,9
2017,Ukraine,Georgia,Roswell,1
2017,Ukraine,Georgia,Woodstock,4
2017,Ukraine,Idaho,Boise,15
2017,Ukraine,Illinois,Bloomingdale,5
2017,Ukraine,Illinois,Carol Stream,11
2017,Ukraine,Illinois,Chicago,24
2017,Ukraine,Illinois,Glen Ellyn,1
2017,Ukraine,Illinois,Hanover Park,4
2017,Ukraine,Illinois,Lombard,14
2017,Ukraine,Illinois,West Chicago,14
2017,Ukraine,Indiana,Evansville,3
2017,Ukraine,Kentucky,Lexington,38
2017,Ukraine,Maine,Portland,2
2017,Ukraine,Maryland,Gaithersburg,2
2017,Ukraine,Maryland,Silver Spring,5
2017,Ukraine,Massachusetts,Attleboro,3
2017,Ukraine,Massachusetts,Framingham,13
2017,Ukraine,Massachusetts,West Springfield,26
2017,Ukraine,Massachusetts,Westfield,38
2017,Ukraine,Michigan,Traverse City,4
2017,Ukraine,Minnesota,Golden Valley,1
2017,Ukraine,Minnesota,Lakeville,6
2017,Ukraine,Minnesota,Minneapolis,6
2017,Ukraine,Missouri,Mora,2
2017,Ukraine,Missouri,Nixa,1
2017,Ukraine,Missouri,Saint Louis,1
2017,Ukraine,Missouri,Sedalia,24
2017,Ukraine,Missouri,Springfield,9
2017,Ukraine,Missouri,Willow Springs,2
2017,Ukraine,Nebraska,Lincoln,58
2017,Ukraine,Nebraska,Omaha,8
2017,Ukraine,New Jersey,Millville,4
2017,Ukraine,New Jersey,Vineland,27
2017,Ukraine,New York,Amherst,5
2017,Ukraine,New York,Binghamton,5
2017,Ukraine,New York,Brockport,9
2017,Ukraine,New York,East Rochester,6
2017,Ukraine,New York,Hilton,7
2017,Ukraine,New York,Kirkwood,4
2017,Ukraine,New York,New York,71
2017,Ukraine,New York,Penfield,8
2017,Ukraine,New York,Rochester,5
2017,Ukraine,New York,Sackets Harbor,6
2017,Ukraine,New York,Spencerport,1
2017,Ukraine,New York,Syracuse,34
2017,Ukraine,New York,Troy,2
2017,Ukraine,New York,Utica,24
2017,Ukraine,New York,Webster,13
2017,Ukraine,New York,White Plains,3
2017,Ukraine,North Carolina,Asheville,33
2017,Ukraine,North Carolina,Fairview,5
2017,Ukraine,North Carolina,Fayetteville,4
2017,Ukraine,North Carolina,Matthews,25
2017,Ukraine,North Carolina,Mint Hill,6
2017,Ukraine,North Carolina,Monroe,7
2017,Ukraine,North Dakota,Fargo,3
2017,Ukraine,Ohio,Akron,10
2017,Ukraine,Ohio,Cleveland,10
2017,Ukraine,Ohio,Cleveland Heights,50
2017,Ukraine,Ohio,Columbus,46
2017,Ukraine,Ohio,Parma,18
2017,Ukraine,Oregon,Portland,287
2017,Ukraine,Oregon,Tigard,1
2017,Ukraine,Pennsylvania,Bensalem,5
2017,Ukraine,Pennsylvania,Coraopolis,2
2017,Ukraine,Pennsylvania,Enola,5
2017,Ukraine,Pennsylvania,Erie,17
2017,Ukraine,Pennsylvania,Etters,2
2017,Ukraine,Pennsylvania,Feasterville,3
2017,Ukraine,Pennsylvania,Feasterville Trevose,2
2017,Ukraine,Pennsylvania,Huntington Valley,4
2017,Ukraine,Pennsylvania,Lancaster,22
2017,Ukraine,Pennsylvania,Philadelphia,71
2017,Ukraine,Pennsylvania,Warminster,10
2017,Ukraine,South Carolina,Boiling Springs,5
2017,Ukraine,South Carolina,Campobello,8
2017,Ukraine,South Carolina,Inman,20
2017,Ukraine,South Carolina,Lyman,2
2017,Ukraine,South Carolina,Spartanburg,18
2017,Ukraine,South Dakota,Sioux Falls,2
2017,Ukraine,Tennessee,Chattanooga,19
2017,Ukraine,Tennessee,Franklin,2
2017,Ukraine,Tennessee,Knoxville,9
2017,Ukraine,Virginia,Harrisonburg,30
2017,Ukraine,Washington,Auburn,142
2017,Ukraine,Washington,Colbert,5
2017,Ukraine,Washington,Covington,5
2017,Ukraine,Washington,Edgewood,7
2017,Ukraine,Washington,Everett,49
2017,Ukraine,Washington,Federal Way,48
2017,Ukraine,Washington,Kennewick,21
2017,Ukraine,Washington,Kent,202
2017,Ukraine,Washington,Lynnwood,31
2017,Ukraine,Washington,Maple Valley,6
2017,Ukraine,Washington,Marysville,8
2017,Ukraine,Washington,Milton,5
2017,Ukraine,Washington,Moses Lake,11
2017,Ukraine,Washington,Mount Vernon,6
2017,Ukraine,Washington,Pacific,12
2017,Ukraine,Washington,Pasco,23
2017,Ukraine,Washington,Puyallup,3
2017,Ukraine,Washington,Renton,18
2017,Ukraine,Washington,Richland,36
2017,Ukraine,Washington,Sammamish,2
2017,Ukraine,Washington,Seattle,124
2017,Ukraine,Washington,Snohomish,2
2017,Ukraine,Washington,Soap Lake,11
2017,Ukraine,Washington,Spokane,59
2017,Ukraine,Washington,Spokane Valley,13
2017,Ukraine,Washington,Tacoma,63
2017,Ukraine,Washington,Vancouver,148
2017,Ukraine,Washington,Walla Walla,1
2017,Uzbekistan,California,Los Angeles,3
2017,Uzbekistan,California,West Sacramento,10
2017,Uzbekistan,New York,Vestal,4
2017,Uzbekistan,Ohio,Akron,3
2017,Uzbekistan,Ohio,Cleveland Heights,5
2017,Uzbekistan,Ohio,Columbus,3
2017,Uzbekistan,Washington,Kennewick,4
2017,Uzbekistan,Washington,West Richland,7
2017,Vietnam,Arizona,Tucson,1
2017,Vietnam,California,San Diego,7
2017,Vietnam,Georgia,Savannah,3
2017,Vietnam,Illinois,Rockford,5
2017,Vietnam,Louisiana,New Orleans,4
2017,Vietnam,Maryland,Hyattsville,1
2017,Vietnam,Massachusetts,Dorchester,1
2017,Vietnam,Massachusetts,Dorchester Center,4
2017,Vietnam,Minnesota,Shakopee,3
2017,Vietnam,North Carolina,High Point,2
2017,Vietnam,Oregon,Portland,3
2017,Vietnam,South Carolina,Columbia,4
2017,Vietnam,Texas,Houston,2
2017,Vietnam,Texas,San Antonio,4
2017,Vietnam,Washington,Spokane Valley,3
2017,Vietnam,Washington,Vancouver,3
2017,Vietnam,Wisconsin,Prairie Du Chien,2
2017,Yemen,Colorado,Lakewood,1
2017,Yemen,Illinois,Chicago,10
2017,Yemen,Indiana,Highland,2
2017,Yemen,Massachusetts,Worcester,1
2017,Yemen,New Hampshire,Manchester,3
2017,Zambia,Texas,Austin,1
2017,Zimbabwe,Massachusetts,Lynn,1
2017,Zimbabwe,New Mexico,Albuquerque,1
2017,Zimbabwe,Tennessee,Nashville,3
2016,Afghanistan,Alabama,Mobile,9
2016,Afghanistan,Arizona,Glendale,19
2016,Afghanistan,Arizona,Phoenix,125
2016,Afghanistan,Arizona,Tucson,47
2016,Afghanistan,California,Auburn,1
2016,Afghanistan,California,Buena Park,1
2016,Afghanistan,California,Canoga Park,3
2016,Afghanistan,California,Corona,1
2016,Afghanistan,California,Fremont,2
2016,Afghanistan,California,Fullerton,4
2016,Afghanistan,California,Glendale,16
2016,Afghanistan,California,Irvine,4
2016,Afghanistan,California,Los Angeles,9
2016,Afghanistan,California,Oakland,6
2016,Afghanistan,California,Sacramento,104
2016,Afghanistan,California,San Diego,154
2016,Afghanistan,California,San Jose,26
2016,Afghanistan,California,Santa Clarita,8
2016,Afghanistan,California,Tracy,15
2016,Afghanistan,California,Turlock,87
2016,Afghanistan,California,Winnetka,1
2016,Afghanistan,Colorado,Denver,36
2016,Afghanistan,Colorado,Highlands Ranch,7
2016,Afghanistan,Connecticut,Hartford,18
2016,Afghanistan,Connecticut,New Haven,20
2016,Afghanistan,District of Columbia,Washington,4
2016,Afghanistan,Florida,Clearwater,6
2016,Afghanistan,Florida,Doral,15
2016,Afghanistan,Florida,Jacksonville,16
2016,Afghanistan,Florida,Tallahassee,2
2016,Afghanistan,Florida,Tampa,38
2016,Afghanistan,Georgia,Atlanta,64
2016,Afghanistan,Georgia,Clarkston,1
2016,Afghanistan,Georgia,Duluth,1
2016,Afghanistan,Georgia,Grayson,7
2016,Afghanistan,Georgia,Lawrenceville,1
2016,Afghanistan,Georgia,Savannah,34
2016,Afghanistan,Georgia,Stone Mountain,11
2016,Afghanistan,Idaho,Boise,36
2016,Afghanistan,Idaho,Twin Falls,39
2016,Afghanistan,Illinois,Aurora,13
2016,Afghanistan,Illinois,Chicago,93
2016,Afghanistan,Illinois,Rockford,17
2016,Afghanistan,Indiana,Indianapolis,6
2016,Afghanistan,Kansas,Wichita,20
2016,Afghanistan,Kentucky,Bowling Green,7
2016,Afghanistan,Kentucky,Louisville,25
2016,Afghanistan,Louisiana,Baton Rouge,6
2016,Afghanistan,Louisiana,New Orleans,7
2016,Afghanistan,Maine,Portland,28
2016,Afghanistan,Maryland,Baltimore,18
2016,Afghanistan,Maryland,Hyattsville,3
2016,Afghanistan,Maryland,Riverdale,5
2016,Afghanistan,Maryland,Silver Spring,29
2016,Afghanistan,Massachusetts,Boston,20
2016,Afghanistan,Massachusetts,Lowell,5
2016,Afghanistan,Massachusetts,Waltham,1
2016,Afghanistan,Massachusetts,Worcester,7
2016,Afghanistan,Michigan,Ann Arbor,21
2016,Afghanistan,Michigan,Clinton Township,63
2016,Afghanistan,Michigan,Grand Rapids,41
2016,Afghanistan,Michigan,Kalamazoo,3
2016,Afghanistan,Michigan,Lansing,68
2016,Afghanistan,Michigan,Okemos,5
2016,Afghanistan,Michigan,Troy,6
2016,Afghanistan,Minnesota,Minneapolis,1
2016,Afghanistan,Minnesota,Richfield,2
2016,Afghanistan,Mississippi,Jackson,5
2016,Afghanistan,Missouri,Hazelwood,1
2016,Afghanistan,Missouri,Kansas City,30
2016,Afghanistan,Missouri,Saint Louis,54
2016,Afghanistan,Nebraska,Omaha,17
2016,Afghanistan,Nevada,Las Vegas,26
2016,Afghanistan,New Hampshire,Concord,5
2016,Afghanistan,New Jersey,Elizabeth,13
2016,Afghanistan,New Jersey,Jersey City,9
2016,Afghanistan,New Mexico,Albuquerque,71
2016,Afghanistan,New York,Albany,176
2016,Afghanistan,New York,Buffalo,50
2016,Afghanistan,New York,Clay,6
2016,Afghanistan,New York,Depew,6
2016,Afghanistan,New York,Rochester,12
2016,Afghanistan,New York,Schenectady,7
2016,Afghanistan,New York,Syracuse,71
2016,Afghanistan,New York,Watervliet,10
2016,Afghanistan,North Carolina,Charlotte,17
2016,Afghanistan,North Carolina,Durham,43
2016,Afghanistan,North Carolina,Greensboro,11
2016,Afghanistan,North Carolina,High Point,30
2016,Afghanistan,North Carolina,Raleigh,39
2016,Afghanistan,North Carolina,Winston-Salem,2
2016,Afghanistan,North Dakota,Bismarck,5
2016,Afghanistan,North Dakota,Fargo,3
2016,Afghanistan,Ohio,Akron,112
2016,Afghanistan,Ohio,Cleveland,17
2016,Afghanistan,Ohio,Cleveland Heights,16
2016,Afghanistan,Ohio,Lakewood,1
2016,Afghanistan,Ohio,Springfield,1
2016,Afghanistan,Oregon,Portland,23
2016,Afghanistan,Pennsylvania,Erie,4
2016,Afghanistan,Pennsylvania,Lancaster,4
2016,Afghanistan,Pennsylvania,Philadelphia,12
2016,Afghanistan,Pennsylvania,Scranton,1
2016,Afghanistan,Rhode Island,Providence,10
2016,Afghanistan,South Carolina,Columbia,5
2016,Afghanistan,Tennessee,Memphis,18
2016,Afghanistan,Tennessee,Nashville,40
2016,Afghanistan,Texas,Austin,51
2016,Afghanistan,Texas,Dallas,40
2016,Afghanistan,Texas,Fort Worth,42
2016,Afghanistan,Texas,Houston,89
2016,Afghanistan,Texas,San Antonio,15
2016,Afghanistan,Utah,Midvale,1
2016,Afghanistan,Utah,Salt Lake City,29
2016,Afghanistan,Virginia,Charlottesville,16
2016,Afghanistan,Virginia,Falls Church,4
2016,Afghanistan,Virginia,Harrisonburg,1
2016,Afghanistan,Virginia,Henrico,6
2016,Afghanistan,Virginia,Newport News,35
2016,Afghanistan,Virginia,Richmond,6
2016,Afghanistan,Virginia,Roanoke,47
2016,Afghanistan,Washington,Seattle,9
2016,Afghanistan,Washington,Spokane,10
2016,Afghanistan,Washington,Vancouver,2
2016,Afghanistan,Wisconsin,Madison,2
2016,Afghanistan,Wisconsin,Oshkosh,24
2016,Angola,Connecticut,New Haven,3
2016,Armenia,California,Antelope,1
